DiscussionCount ,AverageRating ,FeedbackCount ,TotalCourseCount ,AverageQuizScore ,TotalTimeSpent ,EngagementLevelScore ,EngagementLevel
          14.3  ,         3.31 ,        34.11 ,               2 ,              57 ,           308 , 55.959500000000006  ,              1
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          14.84 ,         3.72 ,        31.39 ,               2 ,              48 ,           306 , 53.176              ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          19.51 ,         4.99 ,        45.97 ,               5 ,             100 ,           229 , 63.24350000000001   ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          14.74 ,         3.22 ,        34.02 ,               2 ,              54 ,           305 , 54.957              ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          14.21 ,         3.32 ,        30.12 ,               3 ,              60 ,           277 , 52.996              ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          18.35 ,         4.9  ,        50.37 ,               4 ,              96 ,           104 , 50.169              ,              1
          15.78 ,         4.43 ,        42.8  ,               4 ,              92 ,           274 , 64.0235             ,              1
          13.09 ,         3.51 ,        33.47 ,               2 ,              54 ,           297 , 53.7895             ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          13.35 ,         3.46 ,        37.34 ,               2 ,              52 ,           316 , 56.003              ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
